,dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category,day_name,cat_weeks
16864,2012-12-10,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,8,126,134.0,Morning,Monday,Workday
16865,2012-12-10,1,12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,23,150,173.0,Day,Monday,Workday
16866,2012-12-10,1,12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,30,190,220.0,Day,Monday,Workday
16867,2012-12-10,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,31,179,210.0,Day,Monday,Workday
16868,2012-12-10,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,236.0,Day,Monday,Workday
16869,2012-12-10,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,37,308,345.0,Day,Monday,Workday
16870,2012-12-10,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,499,616.0,Day,Monday,Workday
16871,2012-12-10,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,20,499,564.0,Afternoon,Monday,Workday
16872,2012-12-10,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,427.0,Afternoon,Monday,Workday
16873,2012-12-10,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,300.0,Afternoon,Monday,Workday
16874,2012-12-10,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,21,224,245.0,Afternoon,Monday,Workday
16875,2012-12-10,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,126.0,Afternoon,Monday,Workday
16876,2012-12-10,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,8,76,84.0,Afternoon,Monday,Workday
16877,2012-12-11,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,2,29,31.0,Night,Tuesday,Workday
16878,2012-12-11,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,8.0,Night,Tuesday,Workday
16879,2012-12-11,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1.0,Night,Tuesday,Workday
16880,2012-12-11,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,0,3,3.0,Night,Tuesday,Workday
16881,2012-12-11,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,8.0,Night,Tuesday,Workday
16882,2012-12-11,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,1,40,41.0,Night,Tuesday,Workday
16883,2012-12-11,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,0,118,118.0,Morning,Tuesday,Workday
16884,2012-12-11,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,8,372,380.0,Morning,Tuesday,Workday
16885,2012-12-11,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,16,499,642.5,Morning,Tuesday,Workday
16886,2012-12-11,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334.0,Morning,Tuesday,Workday
16887,2012-12-11,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154.0,Morning,Tuesday,Workday
16888,2012-12-11,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145,173.0,Morning,Tuesday,Workday
16889,2012-12-11,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,226.0,Day,Tuesday,Workday
16890,2012-12-11,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,28,226,254.0,Day,Tuesday,Workday
16891,2012-12-11,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204.0,Day,Tuesday,Workday
16892,2012-12-11,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,20,250,270.0,Day,Tuesday,Workday
16893,2012-12-11,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,24,334,358.0,Day,Tuesday,Workday
16894,2012-12-11,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,21,499,601.0,Day,Tuesday,Workday
16895,2012-12-11,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,23,499,546.0,Afternoon,Tuesday,Workday
16896,2012-12-11,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433.0,Afternoon,Tuesday,Workday
16897,2012-12-11,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257.0,Afternoon,Tuesday,Workday
16898,2012-12-11,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,14,193,207.0,Afternoon,Tuesday,Workday
16899,2012-12-11,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106.0,Afternoon,Tuesday,Workday
16900,2012-12-11,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,64.0,Afternoon,Tuesday,Workday
16901,2012-12-12,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,34.0,Night,Wednesday,Workday
16902,2012-12-12,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,21.0,Night,Wednesday,Workday
16903,2012-12-12,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,5,4,9.0,Night,Wednesday,Workday
16904,2012-12-12,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,3,7,10.0,Night,Wednesday,Workday
16905,2012-12-12,1,12,4,0,3,1,1,0.26,0.303,0.6,0.0,0,4,4.0,Night,Wednesday,Workday
16906,2012-12-12,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,0,37,37.0,Night,Wednesday,Workday
16907,2012-12-12,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,2,126,128.0,Morning,Wednesday,Workday
16908,2012-12-12,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,3,366,369.0,Morning,Wednesday,Workday
16909,2012-12-12,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,18,499,642.5,Morning,Wednesday,Workday
16910,2012-12-12,1,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,13,272,285.0,Morning,Wednesday,Workday
16911,2012-12-12,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,20,116,136.0,Morning,Wednesday,Workday
16912,2012-12-12,1,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,24,148,172.0,Morning,Wednesday,Workday
16913,2012-12-12,1,12,12,0,3,1,2,0.34,0.3636,0.42,0.0,14,218,232.0,Day,Wednesday,Workday
16914,2012-12-12,1,12,13,0,3,1,2,0.34,0.3636,0.42,0.0,18,220,238.0,Day,Wednesday,Workday
16915,2012-12-12,1,12,14,0,3,1,2,0.34,0.3636,0.46,0.0,34,191,225.0,Day,Wednesday,Workday
16916,2012-12-12,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,21,207,228.0,Day,Wednesday,Workday
16917,2012-12-12,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,19,310,329.0,Day,Wednesday,Workday
16918,2012-12-12,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,21,499,561.0,Day,Wednesday,Workday
16919,2012-12-12,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,25,499,540.0,Afternoon,Wednesday,Workday
16920,2012-12-12,1,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,18,384,402.0,Afternoon,Wednesday,Workday
16921,2012-12-12,1,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,25,243,268.0,Afternoon,Wednesday,Workday
16922,2012-12-12,1,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,16,186,202.0,Afternoon,Wednesday,Workday
16923,2012-12-12,1,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,4,118,122.0,Afternoon,Wednesday,Workday
16924,2012-12-12,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,3,76,79.0,Afternoon,Wednesday,Workday
16925,2012-12-13,1,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,1,31,32.0,Night,Thursday,Workday
16926,2012-12-13,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,4,19,23.0,Night,Thursday,Workday
16927,2012-12-13,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,3,5,8.0,Night,Thursday,Workday
16928,2012-12-13,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,0,2,2.0,Night,Thursday,Workday
16929,2012-12-13,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,0,8,8.0,Night,Thursday,Workday
16930,2012-12-13,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,2,31,33.0,Night,Thursday,Workday
16931,2012-12-13,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,2,112,114.0,Morning,Thursday,Workday
16932,2012-12-13,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,5,380,385.0,Morning,Thursday,Workday
16933,2012-12-13,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,24,499,642.5,Morning,Thursday,Workday
16934,2012-12-13,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,25,300,325.0,Morning,Thursday,Workday
16935,2012-12-13,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139,167.0,Morning,Thursday,Workday
16936,2012-12-13,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,25,164,189.0,Morning,Thursday,Workday
16937,2012-12-13,1,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,30,252,282.0,Day,Thursday,Workday
16938,2012-12-13,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,41,230,271.0,Day,Thursday,Workday
16939,2012-12-13,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,31,211,242.0,Day,Thursday,Workday
16940,2012-12-13,1,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,40,240,280.0,Day,Thursday,Workday
16941,2012-12-13,1,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,50,356,406.0,Day,Thursday,Workday
16942,2012-12-13,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,43,499,550.0,Day,Thursday,Workday
16943,2012-12-13,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,20,446,466.0,Afternoon,Thursday,Workday
16944,2012-12-13,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,20,328,348.0,Afternoon,Thursday,Workday
16945,2012-12-13,1,12,20,0,4,1,1,0.3,0.3333,0.45,0.0,6,235,241.0,Afternoon,Thursday,Workday
16946,2012-12-13,1,12,21,0,4,1,1,0.28,0.3182,0.48,0.0,13,200,213.0,Afternoon,Thursday,Workday
16947,2012-12-13,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,7,141,148.0,Afternoon,Thursday,Workday
16948,2012-12-13,1,12,23,0,4,1,1,0.26,0.303,0.6,0.0,5,115,120.0,Afternoon,Thursday,Workday
16949,2012-12-14,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,4,43,47.0,Night,Friday,Workday
16950,2012-12-14,1,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,0,26,26.0,Night,Friday,Workday
16951,2012-12-14,1,12,2,0,5,1,1,0.22,0.2727,0.69,0.0,3,6,9.0,Night,Friday,Workday
16952,2012-12-14,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,12,12.0,Night,Friday,Workday
16953,2012-12-14,1,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,1,9,10.0,Night,Friday,Workday
16954,2012-12-14,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,0,34,34.0,Night,Friday,Workday
16955,2012-12-14,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,1,112,113.0,Morning,Friday,Workday
16956,2012-12-14,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,3,305,308.0,Morning,Friday,Workday
16957,2012-12-14,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,13,499,636.0,Morning,Friday,Workday
16958,2012-12-14,1,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,13,330,343.0,Morning,Friday,Workday
16959,2012-12-14,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,28,162,190.0,Morning,Friday,Workday
16960,2012-12-14,1,12,11,0,5,1,1,0.32,0.303,0.65,0.194,31,180,211.0,Morning,Friday,Workday
16961,2012-12-14,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.194,29,244,273.0,Day,Friday,Workday
16962,2012-12-14,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,39,274,313.0,Day,Friday,Workday
16963,2012-12-14,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194,48,251,299.0,Day,Friday,Workday
16964,2012-12-14,1,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,57,252,309.0,Day,Friday,Workday
16965,2012-12-14,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,45,372,417.0,Day,Friday,Workday
16966,2012-12-14,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,40,499,622.0,Day,Friday,Workday
16967,2012-12-14,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432,455.0,Afternoon,Friday,Workday
16968,2012-12-14,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,17,302,319.0,Afternoon,Friday,Workday
16969,2012-12-14,1,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,12,209,221.0,Afternoon,Friday,Workday
16970,2012-12-14,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,7,165,172.0,Afternoon,Friday,Workday
16971,2012-12-14,1,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,4,134,138.0,Afternoon,Friday,Workday
16972,2012-12-14,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,11,123,134.0,Afternoon,Friday,Workday
16973,2012-12-15,1,12,0,0,6,0,1,0.3,0.3333,0.7,0.0,4,90,94.0,Night,Saturday,Weekend
16974,2012-12-15,1,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,9,86,95.0,Night,Saturday,Weekend
16975,2012-12-15,1,12,2,0,6,0,1,0.26,0.303,0.81,0.0,6,63,69.0,Night,Saturday,Weekend
16976,2012-12-15,1,12,3,0,6,0,2,0.24,0.2879,0.81,0.0,5,18,23.0,Night,Saturday,Weekend
16977,2012-12-15,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6.0,Night,Saturday,Weekend
16978,2012-12-15,1,12,5,0,6,0,2,0.26,0.303,0.75,0.0,0,3,3.0,Night,Saturday,Weekend
16979,2012-12-15,1,12,6,0,6,0,2,0.24,0.2879,0.75,0.0,0,11,11.0,Morning,Saturday,Weekend
16980,2012-12-15,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48.0,Morning,Saturday,Weekend
16981,2012-12-15,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,8,111,119.0,Morning,Saturday,Weekend
16982,2012-12-15,1,12,9,0,6,0,1,0.26,0.2727,0.75,0.1045,17,203,220.0,Morning,Saturday,Weekend
16983,2012-12-15,1,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,23,250,273.0,Morning,Saturday,Weekend
16984,2012-12-15,1,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,66,327,393.0,Morning,Saturday,Weekend
16985,2012-12-15,1,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,89,364,453.0,Day,Saturday,Weekend
16986,2012-12-15,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,88,368,456.0,Day,Saturday,Weekend
16987,2012-12-15,1,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,92,334,426.0,Day,Saturday,Weekend
16988,2012-12-15,1,12,15,0,6,0,1,0.42,0.4242,0.47,0.0,95,352,447.0,Day,Saturday,Weekend
16989,2012-12-15,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,85,328,413.0,Day,Saturday,Weekend
16990,2012-12-15,1,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,35,274,309.0,Day,Saturday,Weekend
16991,2012-12-15,1,12,18,0,6,0,1,0.38,0.3939,0.58,0.1642,40,232,272.0,Afternoon,Saturday,Weekend
16992,2012-12-15,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,32,225,257.0,Afternoon,Saturday,Weekend
16993,2012-12-15,1,12,20,0,6,0,2,0.36,0.3485,0.57,0.194,23,178,201.0,Afternoon,Saturday,Weekend
16994,2012-12-15,1,12,21,0,6,0,1,0.36,0.3485,0.62,0.1343,15,169,184.0,Afternoon,Saturday,Weekend
16995,2012-12-15,1,12,22,0,6,0,1,0.36,0.3485,0.62,0.194,22,134,156.0,Afternoon,Saturday,Weekend
16996,2012-12-15,1,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,11,108,119.0,Afternoon,Saturday,Weekend
16997,2012-12-16,1,12,0,0,0,0,2,0.36,0.3788,0.62,0.0,8,102,110.0,Night,Sunday,Weekend
16998,2012-12-16,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,14,82,96.0,Night,Sunday,Weekend
16999,2012-12-16,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,8,79,87.0,Night,Sunday,Weekend
17000,2012-12-16,1,12,3,0,0,0,2,0.34,0.3333,0.87,0.194,1,37,38.0,Night,Sunday,Weekend
17001,2012-12-16,1,12,4,0,0,0,2,0.34,0.3636,0.87,0.0,1,10,11.0,Night,Sunday,Weekend
17002,2012-12-16,1,12,5,0,0,0,2,0.34,0.3636,0.87,0.0,0,9,9.0,Night,Sunday,Weekend
17003,2012-12-16,1,12,6,0,0,0,2,0.34,0.3636,0.87,0.0,0,6,6.0,Morning,Sunday,Weekend
17004,2012-12-16,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,5,22,27.0,Morning,Sunday,Weekend
17005,2012-12-16,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,12,76,88.0,Morning,Sunday,Weekend
17006,2012-12-16,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,19,113,132.0,Morning,Sunday,Weekend
17007,2012-12-16,1,12,10,0,0,0,2,0.36,0.3485,0.87,0.1343,42,215,257.0,Morning,Sunday,Weekend
17008,2012-12-16,1,12,11,0,0,0,2,0.36,0.3485,0.87,0.1343,47,248,295.0,Morning,Sunday,Weekend
17009,2012-12-16,1,12,12,0,0,0,2,0.38,0.3939,0.82,0.194,67,350,417.0,Day,Sunday,Weekend
17010,2012-12-16,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.194,67,289,356.0,Day,Sunday,Weekend
17011,2012-12-16,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,50,260,310.0,Day,Sunday,Weekend
17012,2012-12-16,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338.0,Day,Sunday,Weekend
17013,2012-12-16,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045,66,334,400.0,Day,Sunday,Weekend
17014,2012-12-16,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,29,214,243.0,Day,Sunday,Weekend
17015,2012-12-16,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,8,99,107.0,Afternoon,Sunday,Weekend
17016,2012-12-16,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,10,99,109.0,Afternoon,Sunday,Weekend
17017,2012-12-16,1,12,20,0,0,0,2,0.38,0.3939,0.82,0.0,14,108,122.0,Afternoon,Sunday,Weekend
17018,2012-12-16,1,12,21,0,0,0,2,0.36,0.3788,0.93,0.0,14,92,106.0,Afternoon,Sunday,Weekend
17019,2012-12-16,1,12,22,0,0,0,2,0.4,0.4091,0.82,0.194,6,83,89.0,Afternoon,Sunday,Weekend
17020,2012-12-16,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,4,29,33.0,Afternoon,Sunday,Weekend
17021,2012-12-17,1,12,0,0,1,1,2,0.38,0.3939,0.87,0.0,2,26,28.0,Night,Monday,Workday
17022,2012-12-17,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045,1,14,15.0,Night,Monday,Workday
17023,2012-12-17,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.0,1,4,5.0,Night,Monday,Workday
17024,2012-12-17,1,12,3,0,1,1,2,0.36,0.3788,0.93,0.0,0,3,3.0,Night,Monday,Workday
17025,2012-12-17,1,12,4,0,1,1,3,0.36,0.3788,1.0,0.0,2,3,5.0,Night,Monday,Workday
17026,2012-12-17,1,12,5,0,1,1,2,0.38,0.3939,0.87,0.0,0,24,24.0,Night,Monday,Workday
17027,2012-12-17,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343,1,107,108.0,Morning,Monday,Workday
17028,2012-12-17,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343,5,314,319.0,Morning,Monday,Workday
17029,2012-12-17,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,10,499,592.0,Morning,Monday,Workday
17030,2012-12-17,1,12,9,0,1,1,2,0.4,0.4091,0.87,0.0,11,271,282.0,Morning,Monday,Workday
17031,2012-12-17,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,15,120,135.0,Morning,Monday,Workday
17032,2012-12-17,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,22,148,170.0,Morning,Monday,Workday
17033,2012-12-17,1,12,12,0,1,1,2,0.4,0.4091,0.87,0.0,21,211,232.0,Day,Monday,Workday
17034,2012-12-17,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343,16,194,210.0,Day,Monday,Workday
17035,2012-12-17,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896,12,169,181.0,Day,Monday,Workday
17036,2012-12-17,1,12,15,0,1,1,2,0.42,0.4242,0.88,0.0,15,196,211.0,Day,Monday,Workday
17037,2012-12-17,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,15,287,302.0,Day,Monday,Workday
17038,2012-12-17,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537,17,478,495.0,Day,Monday,Workday
17039,2012-12-17,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896,14,493,507.0,Afternoon,Monday,Workday
17040,2012-12-17,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,7,333,340.0,Afternoon,Monday,Workday
17041,2012-12-17,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537,8,192,200.0,Afternoon,Monday,Workday
17042,2012-12-17,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343,6,114,120.0,Afternoon,Monday,Workday
17043,2012-12-17,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54.0,Afternoon,Monday,Workday
17044,2012-12-17,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239,6,41,47.0,Afternoon,Monday,Workday
17045,2012-12-18,1,12,0,0,2,1,2,0.44,0.4394,0.94,0.1343,0,18,18.0,Night,Tuesday,Workday
17046,2012-12-18,1,12,1,0,2,1,2,0.44,0.4394,0.94,0.1343,0,15,15.0,Night,Tuesday,Workday
17047,2012-12-18,1,12,2,0,2,1,2,0.44,0.4394,0.88,0.2239,2,5,7.0,Night,Tuesday,Workday
17048,2012-12-18,1,12,3,0,2,1,1,0.42,0.4242,0.88,0.194,0,5,5.0,Night,Tuesday,Workday
17049,2012-12-18,1,12,4,0,2,1,1,0.42,0.4242,0.82,0.1642,3,5,8.0,Night,Tuesday,Workday
17050,2012-12-18,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,0,36,36.0,Night,Tuesday,Workday
17051,2012-12-18,1,12,6,0,2,1,1,0.36,0.3485,0.93,0.1642,1,117,118.0,Morning,Tuesday,Workday
17052,2012-12-18,1,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,4,351,355.0,Morning,Tuesday,Workday
17053,2012-12-18,1,12,8,0,2,1,1,0.38,0.3939,0.94,0.0,10,499,642.5,Morning,Tuesday,Workday
17054,2012-12-18,1,12,9,0,2,1,1,0.4,0.4091,0.87,0.0896,19,307,326.0,Morning,Tuesday,Workday
17055,2012-12-18,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,22,162,184.0,Morning,Tuesday,Workday
17056,2012-12-18,1,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,58,211,269.0,Morning,Tuesday,Workday
17057,2012-12-18,1,12,12,0,2,1,3,0.48,0.4697,0.48,0.2537,49,264,313.0,Day,Tuesday,Workday
17058,2012-12-18,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,51,235,286.0,Day,Tuesday,Workday
17059,2012-12-18,1,12,14,0,2,1,1,0.46,0.4545,0.47,0.4478,56,191,247.0,Day,Tuesday,Workday
17060,2012-12-18,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.4775,28,218,246.0,Day,Tuesday,Workday
17061,2012-12-18,1,12,16,0,2,1,1,0.44,0.4394,0.41,0.4627,40,323,363.0,Day,Tuesday,Workday
17062,2012-12-18,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,39,499,572.0,Day,Tuesday,Workday
17063,2012-12-18,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,13,499,525.0,Afternoon,Tuesday,Workday
17064,2012-12-18,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,19,334,353.0,Afternoon,Tuesday,Workday
17065,2012-12-18,1,12,20,0,2,1,1,0.36,0.3333,0.5,0.2537,4,264,268.0,Afternoon,Tuesday,Workday
17066,2012-12-18,1,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,9,159,168.0,Afternoon,Tuesday,Workday
17067,2012-12-18,1,12,22,0,2,1,1,0.34,0.3333,0.49,0.0,5,127,132.0,Afternoon,Tuesday,Workday
17068,2012-12-18,1,12,23,0,2,1,1,0.34,0.3485,0.49,0.0896,1,80,81.0,Afternoon,Tuesday,Workday
17069,2012-12-19,1,12,0,0,3,1,1,0.3,0.3182,0.61,0.0,6,35,41.0,Night,Wednesday,Workday
17070,2012-12-19,1,12,1,0,3,1,1,0.3,0.3182,0.65,0.0896,1,14,15.0,Night,Wednesday,Workday
17071,2012-12-19,1,12,2,0,3,1,1,0.28,0.303,0.65,0.0896,1,2,3.0,Night,Wednesday,Workday
17072,2012-12-19,1,12,3,0,3,1,1,0.26,0.2727,0.75,0.1343,0,5,5.0,Night,Wednesday,Workday
17073,2012-12-19,1,12,4,0,3,1,1,0.24,0.2424,0.75,0.1343,1,6,7.0,Night,Wednesday,Workday
17074,2012-12-19,1,12,5,0,3,1,1,0.26,0.2879,0.75,0.0896,2,29,31.0,Night,Wednesday,Workday
17075,2012-12-19,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,3,109,112.0,Morning,Wednesday,Workday
17076,2012-12-19,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,3,360,363.0,Morning,Wednesday,Workday
17077,2012-12-19,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,13,499,642.5,Morning,Wednesday,Workday
17078,2012-12-19,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,8,309,317.0,Morning,Wednesday,Workday
17079,2012-12-19,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,17,147,164.0,Morning,Wednesday,Workday
17080,2012-12-19,1,12,11,0,3,1,1,0.4,0.4091,0.54,0.2239,31,169,200.0,Morning,Wednesday,Workday
17081,2012-12-19,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,33,203,236.0,Day,Wednesday,Workday
17082,2012-12-19,1,12,13,0,3,1,1,0.42,0.4242,0.5,0.194,30,183,213.0,Day,Wednesday,Workday
17083,2012-12-19,1,12,14,0,3,1,1,0.42,0.4242,0.5,0.194,33,185,218.0,Day,Wednesday,Workday
17084,2012-12-19,1,12,15,0,3,1,1,0.42,0.4242,0.5,0.2836,28,209,237.0,Day,Wednesday,Workday
